id,web_url,pub_date,document_type,headline,snippet,word_count,president,headline_length,snippet_length,set,coder_A,coder_B,sentiment_A,sentiment_B,agreement,sentiment_agreement
2672,https://www.nytimes.com/2017/02/07/us/politics/donald-trump-administration.html,2017-02-07,article,DeVos Is Confirmed as Education Secretary; Melania Trump Settles Libel Suit Against Blogger,"A Senate vote is set on Betsy DeVos as education chief, a federal court will hear arguments on the immigration ban and Bernie Sanders and Ted Cruz will debate.",1025,Donald Trump,91,159.0,8,M. N.,L. C.,neutral,negative,0,
1390,https://www.nytimes.com/2021/07/25/opinion/joe-biden-voting-rights.html,2021-07-25,article,"Mr. President, You’re Just Plain Wrong on Voter Suppression",Black people need their voting rights protected. The president won’t go all out to help them.,861,Joe Biden,59,93.0,8,M. N.,L. C.,negative,negative,1,negative
2336,https://www.nytimes.com/2017/01/26/us/politics/trump-isis-james-mattis.html,2017-01-27,article,"Trump Will Call for a Pentagon Plan to Hit ISIS Harder, Officials Say",The White House is drafting a presidential directive seeking an aggressive plan that could include American artillery and attack helicopters in action in Syria.,1354,Donald Trump,69,160.0,8,M. N.,L. C.,negative,negative,1,negative
4473,https://www.nytimes.com/2017/05/22/briefing/donald-trump-ford-motor-twin-peaks.html,2017-05-22,article,"Donald Trump, Ford Motor, ‘Twin Peaks’: Your Monday Briefing",Here’s what you need to know to start your day.,1002,Donald Trump,60,47.0,8,M. N.,L. C.,neutral,neutral,1,neutral
2388,https://www.nytimes.com/video/us/politics/100000004899733/condemning-trumps-refugee-ban.html,2017-01-28,multimedia,Condemning Trump's Refugee Ban,"Foreign leaders, aid groups and refugees and their families denounced President Trump's hard line on immigration and his order closing the nation’s borders to displaced people from around the world.",0,Donald Trump,30,198.0,8,M. N.,L. C.,negative,negative,1,negative
4307,https://www.nytimes.com/2017/05/12/world/canada/canada-today-refugees-sponsorship-trump.html,2017-05-12,article,"Canada Today: The Times Visits Toronto, and a Possible Gain From Trump","Read about our Times Insider event with the reporters from the behind “Refugees Welcome” series, plus news on the Paris climate accord and Cuban vacations.",1068,Donald Trump,70,155.0,8,M. N.,L. C.,neutral,positive,0,
3783,https://www.nytimes.com/2017/04/06/world/middleeast/transcript-video-trump-airstrikes-syria.html,2017-04-07,article,Transcript and Video: Trump Speaks About Strikes in Syria,"President Trump spoke from Palm Beach, Fla., on Thursday about military action he ordered after a chemical weapons attack killed scores of people.",292,Donald Trump,57,146.0,8,M. N.,L. C.,negative,negative,1,negative
6332,https://www.nytimes.com/2017/10/16/opinion/trump-america-international-surrender.html,2017-10-17,article,"Under Mr. Trump, America Surrenders","By backing out of international commitments, he is ceding the future to the powers he claims to be protecting Americans from.",1025,Donald Trump,35,125.0,8,M. N.,L. C.,negative,neutral,0,
4196,https://www.nytimes.com/video/us/politics/100000005080566/gop-bill-obamacare-repeal.html,2017-05-04,multimedia,Trump Speaks on Health Care Bill Victory,The House on Thursday narrowly approved a bill to repeal and replace major parts of the Affordable Care Act.,0,Donald Trump,40,108.0,8,M. N.,L. C.,positive,positive,1,positive
5425,https://www.nytimes.com/2017/08/03/opinion/trump-seeks-to-limit-legal-immigration.html,2017-08-03,article,Trump Seeks to Limit Legal Immigration,Readers say immigrants have played a vital role in America’s success.,583,Donald Trump,38,69.0,8,M. N.,L. C.,positive,positive,1,positive
4626,https://www.nytimes.com/2017/05/31/us/politics/james-comey-testify-trump-russia-fbi.html,2017-06-01,article,"Comey Expected to Testify Before Senate, if He Isn’t Blocked",The testimony about conversations with the president would force Mr. Trump to decide whether to invoke executive privilege to try to stop Mr. Comey from testifying.,1042,Donald Trump,60,164.0,8,M. N.,L. C.,negative,negative,1,negative
6031,https://www.nytimes.com/2017/09/21/us/politics/alabama-senate-debate-roy-moore-luther-strange.html,2017-09-22,article,"Trump, Though Not on Stage, Looms Large in Alabama G.O.P. Senate Debate","The sitting senator, Luther Strange, took every opportunity to mention the president’s endorsement, and the candidate he trails, Roy Moore, needled him for it.",882,Donald Trump,71,159.0,8,M. N.,L. C.,neutral,neutral,1,neutral
4636,https://www.nytimes.com/2017/06/01/us/politics/birth-control-women-trump-health-care.html,2017-06-01,article,Trump Rule Could Deny Birth Control Coverage to Hundreds of Thousands of Women,A new rule nearing approval would greatly expand the number of employers and insurers that could claim moral objections to contraception coverage.,1149,Donald Trump,78,146.0,8,M. N.,L. C.,negative,negative,1,negative
3810,https://www.nytimes.com/2017/04/07/us/politics/syria-bombing-republicans-trump.html,2017-04-08,article,"G.O.P. Lawmakers, Once Skeptical of Obama Plan to Hit Syria, Back Trump","Both parties remain divided and ambivalent about giving any president an explicit blessing to enter theaters of war, even for limited operations.",1078,Donald Trump,71,145.0,8,M. N.,L. C.,negative,negative,1,negative
5913,https://www.nytimes.com/2017/09/09/us/politics/trump-hurricane-irma-camp-david.html,2017-09-09,article,Trump Monitors Hurricane as His Cabinet Descends on Camp David,Aides said President Trump would receive hurricane briefings throughout the day as the powerful storm marches toward the southern tip of Florida.,714,Donald Trump,62,145.0,8,M. N.,L. C.,neutral,negative,0,
3592,https://www.nytimes.com/2017/03/26/us/politics/donald-trump-brand-properties.html,2017-03-26,article,Trump Puts a Presidential-Size Spotlight on His Brand,"The president spent part of this weekend at one of his golf clubs and in a restaurant at one of his hotels, part of a pattern of visits to properties that bear his name.",1028,Donald Trump,53,169.0,8,M. N.,L. C.,neutral,neutral,1,neutral
2133,https://www.nytimes.com/2021/12/22/opinion/wheres-joe-biden.html,2021-12-23,article,Where’s Joe Biden?,Biden’s administration needs a pinch of cayenne.,814,Joe Biden,18,48.0,8,M. N.,L. C.,negative,neutral,0,
5283,https://www.nytimes.com/2017/07/22/us/politics/trump-russia-investigation-strategy-clintons.html,2017-07-22,article,Trump’s Attack on Russia Inquiry Is From Familiar Playbook: The Clintons’,The president’s strategy for navigating the inquiry is adopted from the Clintons’ approach to the Whitewater and Lewinsky investigations.,1424,Donald Trump,73,137.0,8,M. N.,L. C.,neutral,negative,0,
6965,https://www.nytimes.com/2017/12/16/us/trump-racial-jeers.html,2017-12-16,article,"‘Trump, Trump, Trump!’ How a President’s Name Became a Racial Jeer","President Trump’s surname has become a racially charged taunt, or a braying assertion that the country is being taken back from forces that threaten it.",1833,Donald Trump,66,152.0,8,M. N.,L. C.,negative,negative,1,negative
5220,https://www.nytimes.com/2017/07/19/us/politics/trump-presidency-drama-capital.html,2017-07-19,article,Trump as a Novel: An Implausible ‘Soap Opera Without the Sex and Fun’,"These first months have been trying for Washington’s storytelling swamp creatures, with novelists and historians straining to follow the narrative arc.",1063,Donald Trump,69,151.0,8,M. N.,L. C.,negative,neutral,0,
293,https://www.nytimes.com/2021/02/19/us/politics/biden-munich-conference.html,2021-02-20,article,"Biden Tells Allies ‘America Is Back,’ but Macron and Merkel Push Back","All three leaders seemed to recognize, though, that their first virtual encounter was a moment to celebrate the end of the “America First” era.",1526,Joe Biden,69,143.0,8,M. N.,L. C.,positive,neutral,0,
3414,https://www.nytimes.com/2017/03/15/opinion/trumps-tax-return-what-did-we-learn.html,2017-03-15,article,Trump’s Tax Return: What Did We Learn?,Readers are skeptical of the significance — and the genuineness — of the two pages of a 2005 tax form sent to a reporter.,416,Donald Trump,38,121.0,8,M. N.,L. C.,neutral,neutral,1,neutral
5304,https://www.nytimes.com/2017/07/25/us/politics/trump-attacks-own-attorney-general-jeff-sessions.html,2017-07-25,article,"In Trump’s World, ‘Very Weak’ Sessions Twists in Wind",The president’s unforgiving campaign against his own attorney general opens rift with the right and leaves White House at war with the Justice Department.,1228,Donald Trump,53,154.0,8,M. N.,L. C.,negative,negative,1,negative
57,https://www.nytimes.com/video/world/canada/100000007566105/trudeau-biden-keystone-pipeline.html,2021-01-22,multimedia,Trudeau Says He’s Looking Forward to Working with Biden,"Ahead of his phone call with President Biden, Canada’s prime minister, Justin Trudeau said he would express his concerns about job loss caused by the cancellation of the Keystone XL oil pipeline.",0,Joe Biden,55,195.0,8,M. N.,L. C.,negative,neutral,0,
492,https://www.nytimes.com/2021/03/18/world/europe/russia-biden-putin-killer.html,2021-03-18,article,Russia Erupts in Fury Over Biden’s Calling Putin a Killer,"The Kremlin described the U.S. president’s response to an interview question as “very bad,” and recalled its ambassador to “analyze what needs to be done” about the countries’ relations.",1274,Joe Biden,57,186.0,8,M. N.,L. C.,negative,negative,1,negative
3103,https://www.nytimes.com/video/us/politics/100000004955477/trumps-fraught-relations-with-the-media.html,2017-02-25,multimedia,Trump's Fraught Relations With the Media,"A tabloid darling back when he was running a close-knit real estate and branding business in New York, President Trump has found himself subsumed and increasingly infuriated by a national media that regularly confronts him with leaks and criticism...",0,Donald Trump,40,250.0,8,M. N.,L. C.,negative,negative,1,negative
4202,https://www.nytimes.com/2017/05/05/us/politics/right-and-left-react-to-trumps-comments-on-the-civil-war.html,2017-05-05,article,Right and Left React to Trump’s Comments on the Civil War,"A roundup of partisan writing that includes the conservative case for a single-payer system, three political myths Trump has helped to bust and a comic you won’t believe.",1393,Donald Trump,57,170.0,8,M. N.,L. C.,positive,neutral,0,
4229,https://www.nytimes.com/video/us/politics/100000005085834/sally-yates-flynn-trump.html,2017-05-08,multimedia,"Sally Yates Testified About Flynn, Russia and Trump","Sally Q. Yates, the former acting attorney general, and James R. Clapper Jr., the former director of national intelligence, appeared before a Senate subcommittee. Ms. Yates is expected to answer questions about President Trump’s first national sec...",0,Donald Trump,51,250.0,8,M. N.,L. C.,neutral,neutral,1,neutral
890,https://www.nytimes.com/2021/05/03/opinion/biden-speech-fdr-lbj.html,2021-05-03,article,Joe Biden Was No One’s Idea of a Historic Figure,"But here we are, talking about F.D.R. and L.B.J.",1624,Joe Biden,48,49.0,8,M. N.,L. C.,neutral,neutral,1,neutral
952,https://www.nytimes.com/2021/05/13/us/politics/biden-dc-statehood.html,2021-05-13,article,White House Is Said to Quietly Push Change to D.C. Statehood Bill,The deliberations over the long-shot bill center on three Electoral College votes the Constitution gives to the seat of government.,1390,Joe Biden,65,131.0,8,M. N.,L. C.,neutral,neutral,1,neutral
350,https://www.nytimes.com/2021/03/01/us/politics/amazon-biden-alabama.html,2021-03-01,article,Biden expresses solidarity with Alabama workers attempting to unionize an Amazon warehouse.,"Around 6,000 workers at an Amazon warehouse in Bessemer, a former steel town outside of Birmingham, are voting over the next week on whether they want to be represented by a union.",438,Joe Biden,91,180.0,8,M. N.,L. C.,neutral,neutral,1,neutral
183,https://www.nytimes.com/2021/02/03/us/politics/biden-immigration-refugee-policy.html,2021-02-03,article,"Biden to Welcome More Refugees, but Far From All Will Get In","Gutted by the Trump administration, the refugee resettlement system is unable to quickly process tens of thousands of the world’s neediest people.",1217,Joe Biden,60,146.0,8,M. N.,L. C.,negative,neutral,0,
7007,https://www.nytimes.com/2017/12/21/opinion/trump-legal-immigrants.html,2017-12-21,article,When Trump Vilifies Legal Immigrants,"President Trump is training Americans to fear and despise others unlike them and uses language that can “inspire violent hatred,” two readers say.",188,Donald Trump,36,146.0,8,M. N.,L. C.,negative,negative,1,negative
5255,https://www.nytimes.com/2017/07/20/us/politics/grenell-germany-ambassador-bolton.html,2017-07-20,article,"Trump Picks Richard Grenell, Former Diplomatic Aide, as Envoy to Germany","Mr. Grenell, who worked for President George W. Bush and Senator John McCain, would be the first openly gay appointee in the Trump administration.",307,Donald Trump,72,146.0,8,M. N.,L. C.,neutral,neutral,1,neutral
2261,https://www.nytimes.com/2017/01/25/us/trumps-presidency-upends-familiar-story-lines.html,2017-01-25,article,Trump’s Presidency Upends Familiar Story Lines,Donald Trump’s ascendance is challenging assumptions and prevailing wisdom in myriad ways.,770,Donald Trump,46,90.0,8,M. N.,L. C.,negative,neutral,0,
